nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
25,0.475,1.25,FALSE,1,0,20,5,1,19,blueBalloon.png,32,psrg,f,34,004,2020-08-11_15h50.56.113,bart,3.1.3,60
57,0.94,0,TRUE,1,0,20,9,1,19,blueBalloon.png,56,psrg,f,34,004,2020-08-11_15h50.56.113,bart,3.1.3,60
