nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
15,0.325,0.75,FALSE,1,0,20,5,1,19,blueBalloon.png,32,1,m,12,004,2020-09-08_17h04.24.575,bart,3.1.3,60
50,0.85,2.5,FALSE,1,0,20,9,1,19,blueBalloon.png,56,1,m,12,004,2020-09-08_17h04.24.575,bart,3.1.3,60
