nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
20,0.4,1,FALSE,1,0,20,5,1,19,blueBalloon.png,32,Natasha,Female,21,004,2020-10-08_12h26.41.166,bart,3.1.3,60
40,0.7,2,FALSE,1,0,20,9,1,19,blueBalloon.png,56,Natasha,Female,21,004,2020-10-08_12h26.41.166,bart,3.1.3,60
15,0.31,0,TRUE,1,0,20,2,1,19,blueBalloon.png,14,Natasha,Female,21,004,2020-10-08_12h26.41.166,bart,3.1.3,60
