nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
11,0.265,0.55,FALSE,1,0,20,5,1,19,blueBalloon.png,32,bb,m,25,004,2020-09-08_14h29.21.836,bart,3.1.3,60
15,0.325,0.75,FALSE,1,0,20,9,1,19,blueBalloon.png,56,bb,m,25,004,2020-09-08_14h29.21.836,bart,3.1.3,60
