nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
10,0.25,0.5,FALSE,1,0,20,5,1,19,blueBalloon.png,32,999,f,20,001,2020-09-03_15h39.46.231,bart,3.1.3,60
5,0.175,0.25,FALSE,1,0,20,9,1,19,blueBalloon.png,56,999,f,20,001,2020-09-03_15h39.46.231,bart,3.1.3,60
