nPumps,size,earnings,popped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,imageFile,maxPumps,participant,gender (m/f),age,session,date,expName,psychopyVersion,frameRate
33,0.58,0,TRUE,1,0,20,5,1,19,blueBalloon.png,32,d,m,12,004,2020-10-08_22h03.32.388,bart,3.1.3,60
30,0.55,1.5,FALSE,1,0,20,9,1,19,blueBalloon.png,56,d,m,12,004,2020-10-08_22h03.32.388,bart,3.1.3,60
